epoch,train_loss,valid_loss,accuracy,dice_multi,jaccard_coeff_multi,time
0,1.4145311117172241,1.311618447303772,0.3894658386707306,0.22157445967565526,0.13925017870817855,06:40
1,1.381749153137207,1.236943006515503,0.4690505862236023,0.2723911939894578,0.17767453132117725,06:41
2,1.3835865259170532,1.244655728340149,0.4718417227268219,0.30901858852124914,0.19968631085359126,06:40
3,1.3457096815109253,1.3170881271362305,0.4497584104537964,0.2946883380481203,0.19017026948722351,06:41
4,1.370082974433899,1.2603775262832642,0.41728755831718445,0.33560586508781537,0.21185229695573682,06:40
5,1.3148350715637207,1.509702205657959,0.3994118273258209,0.32121627242633694,0.20455404659985912,06:41
6,1.319661259651184,1.5045711994171143,0.4686642587184906,0.3582339363430249,0.23300320289994858,06:41
7,1.2236013412475586,1.1533147096633911,0.529792308807373,0.404893430966566,0.2722833057722733,06:41
8,1.23574697971344,1.1963170766830444,0.4600541889667511,0.37242435070997876,0.24184147397815656,06:40
9,1.1727969646453857,1.1279051303863525,0.555060863494873,0.4337294031071397,0.29702833791155003,06:41
10,1.188446044921875,1.0373945236206055,0.5892523527145386,0.43695163990623037,0.30622192871557746,06:40
11,1.1364003419876099,1.0189329385757446,0.6005604863166809,0.4681652313543129,0.33499249696591527,06:41
12,1.1097959280014038,1.1451115608215332,0.4555111825466156,0.38815656479480704,0.255260561860174,06:41
13,1.1092009544372559,1.6696254014968872,0.44347020983695984,0.3861413264921911,0.25382816432730254,06:41
14,1.0995076894760132,0.8493897318840027,0.6704844236373901,0.5676717248979767,0.4329248263231245,06:40
15,1.1076772212982178,1.6656312942504883,0.4322541058063507,0.39482610833633286,0.2631880851593678,06:41
16,1.0694764852523804,0.8219351768493652,0.7000564932823181,0.6041024196460648,0.46357003700898153,06:41
17,1.0550800561904907,1.590774416923523,0.4571802020072937,0.39326148519062776,0.25729499979480813,06:41
18,1.0338066816329956,0.8454983234405518,0.65946364402771,0.5736978422657928,0.433557781322852,06:41
19,1.0185240507125854,0.8169876933097839,0.6780410408973694,0.6076674466774198,0.4699040738295561,06:41
20,1.0541573762893677,0.8862234950065613,0.6854419112205505,0.5941100196732724,0.4513773616987385,06:41
21,0.9954110980033875,1.299471139907837,0.5199338793754578,0.49090095353077595,0.3483418009428794,06:41
22,0.9664791822433472,0.912248969078064,0.6828013062477112,0.6068108565534486,0.46548108620158324,06:40
23,0.9885448813438416,0.6588672399520874,0.7672195434570312,0.6791486264135843,0.5424159150109712,06:41
24,0.9491550326347351,0.9357981085777283,0.6409440040588379,0.5519817357147642,0.41007923608140534,06:41
25,0.9242226481437683,0.6699936389923096,0.7573029398918152,0.657454410261482,0.5276771453284085,06:41
26,0.9536302089691162,0.7694807052612305,0.7063397765159607,0.6269641474867427,0.48938435038976147,06:41
27,0.9099906086921692,0.5960626006126404,0.7733694911003113,0.6938147483250042,0.5626464255714974,06:41
28,0.8891181945800781,0.6564158201217651,0.7698888778686523,0.6767721086051237,0.548901385756077,06:40
29,0.8783438801765442,0.662147581577301,0.7623860836029053,0.6777777450687696,0.5451526234713953,06:41
30,0.8635140061378479,0.7359894514083862,0.7175096273422241,0.6598821193426624,0.5173418266742756,06:40
31,0.9229757189750671,0.6254498958587646,0.77275550365448,0.68402829506555,0.5541273936752644,06:40
32,0.8966730833053589,0.6362496018409729,0.7800065875053406,0.7072779343352407,0.5742619941098853,06:41
33,0.8383838534355164,0.5888845324516296,0.7856897711753845,0.7051304826518915,0.5745001533491567,06:41
34,0.8398394584655762,0.6436647176742554,0.7649286985397339,0.6952541114279408,0.5642374456836069,06:41
35,0.8750710487365723,0.5691964626312256,0.7884896397590637,0.7008303211112569,0.5739386267590983,06:41
36,0.8570524454116821,0.6808754801750183,0.738283634185791,0.6727355233276655,0.5366129943970336,06:41
37,0.8405905961990356,0.5361236333847046,0.798690140247345,0.7152854134878033,0.5895895347266747,06:41
38,0.8371406197547913,0.657433807849884,0.7710310816764832,0.689714450581867,0.5605830026432409,06:41
39,0.8456009030342102,0.6230905055999756,0.7833958864212036,0.6871679802449092,0.5635792332987094,06:41
40,0.77227783203125,0.5418726801872253,0.8145813941955566,0.733835093166647,0.6116243885818502,06:41
