epoch,train_loss,valid_loss,accuracy,dice_multi,jaccard_coeff_multi,time
0,0.7395795583724976,0.5318724513053894,0.8583956360816956,0.7715523004544229,0.6603158875512747,11:41
1,0.7303326725959778,0.6861419081687927,0.7338954210281372,0.6864172335491951,0.5437827501731285,11:41
2,0.7257170081138611,0.52129065990448,0.8604342341423035,0.7701024516311071,0.6596820866483432,11:41
3,0.7381760478019714,0.7321423888206482,0.6737433671951294,0.6535141944548655,0.5027224513696193,11:41
4,0.7018912434577942,0.6014261245727539,0.7509340047836304,0.6891375543588617,0.5525246619508729,11:41
5,0.7212204933166504,0.6611961126327515,0.7447010278701782,0.6650249979260384,0.535131299664227,11:41
6,0.7352012395858765,0.6644155979156494,0.7305329442024231,0.6765759864891554,0.5354607101470225,11:41
7,0.7462316155433655,0.6718946695327759,0.7286748886108398,0.6675755416581438,0.5284684740656765,11:41
8,0.7148400545120239,0.6242268681526184,0.7364174127578735,0.6864229728403485,0.5447153778016399,11:41
9,0.7292999625205994,0.6374208331108093,0.7413765788078308,0.6781645942467827,0.5448576986741271,11:41
10,0.7071264386177063,0.698855996131897,0.7279187440872192,0.6487010260348647,0.516402519697251,11:41
11,0.7298345565795898,0.5300453901290894,0.8596400618553162,0.7817011677607639,0.6690371770334845,11:41
12,0.7113965749740601,0.6620331406593323,0.7382814288139343,0.6610308520543949,0.5294360461984858,11:41
13,0.7309161424636841,0.5766462683677673,0.8017847537994385,0.7497102467235391,0.6192528421454528,11:41
14,0.690620481967926,0.6359601616859436,0.737758457660675,0.6762605861542866,0.5422757602700271,11:41
15,0.737571120262146,0.6536837816238403,0.7548075318336487,0.7233871481408812,0.5838867255983643,11:41
16,0.7411131262779236,0.6863638758659363,0.7338664531707764,0.6579400012685441,0.5258659348725124,11:42
17,0.70700603723526,0.6939532160758972,0.7268913984298706,0.6510206679361953,0.5176866036872839,11:42
18,0.7267774343490601,0.7005984783172607,0.7328767776489258,0.6645469675395672,0.5304691635292426,11:41
19,0.7279534935951233,0.6837782859802246,0.7379603981971741,0.6593289940978092,0.5283005881724168,11:41
20,0.7227449417114258,0.6669299602508545,0.739168107509613,0.6664797760826565,0.5340178879354904,11:41
21,0.7270623445510864,0.5351824760437012,0.8451566100120544,0.7617589563911921,0.6453495150065616,11:41
22,0.7115315794944763,0.7473231554031372,0.7291960120201111,0.6896361350115962,0.5513731202053526,11:41
