epoch,train_loss,valid_loss,accuracy,dice_multi,jaccard_coeff_multi,time
0,0.8520362973213196,0.6483467817306519,0.7382631897926331,0.66208823585857,0.5317013879076248,11:36
1,0.7945400476455688,0.7592558264732361,0.7326887249946594,0.7069290698083636,0.564001642277595,11:36
2,0.832894504070282,0.7328070998191833,0.7172865271568298,0.6483878933710273,0.5108986038023008,11:36
3,0.8231570720672607,0.6214314699172974,0.7272182106971741,0.6679113328725336,0.5282912759641222,11:36
4,0.7939472198486328,0.7538802027702332,0.6765363216400146,0.6520762878220933,0.5017332589706852,11:36
5,0.8025238513946533,0.7281038165092468,0.7237914800643921,0.647152844932194,0.5149541143384101,11:36
6,0.8382971882820129,0.7302873134613037,0.7001009583473206,0.66036552542224,0.5142388701407582,11:36
7,0.8067241907119751,0.6152280569076538,0.7282702326774597,0.6791805971640991,0.5376420058389201,11:36
8,0.7964770197868347,0.660200834274292,0.7351570129394531,0.6534114293024665,0.5242935002924777,11:36
9,0.773600161075592,0.4386284649372101,0.8534646034240723,0.7654177218258743,0.6519102273317067,11:36
10,0.8507857918739319,0.803839385509491,0.6560467481613159,0.6297408715987651,0.4789062124059533,11:36
11,0.7942106127738953,0.6983110904693604,0.7274727821350098,0.6499956710704013,0.5165038063548212,11:36
12,0.7607000470161438,0.7348353862762451,0.7349274754524231,0.6952303060656848,0.5529587095531308,11:36
13,0.8131662607192993,0.6537846326828003,0.7389112114906311,0.6618920433933435,0.5321240542171505,11:36
14,0.8037285208702087,0.4660101532936096,0.8544784784317017,0.7587295048382265,0.6488401595827157,11:36
15,0.7832381725311279,0.7282171249389648,0.7293098568916321,0.6540063437206952,0.5217979195674775,11:36
16,0.7902063131332397,0.7236778140068054,0.7284176349639893,0.6512752481580135,0.5184892741614003,11:36
17,0.7802531123161316,0.6763033270835876,0.7420492172241211,0.6610028058529126,0.531107140429547,11:36
18,0.7744979858398438,0.6989783048629761,0.736844539642334,0.6566544497355654,0.5257772692100252,11:36
19,0.7537409067153931,0.6174269914627075,0.7334191799163818,0.6755848222493265,0.535904831018321,11:36
20,0.7681639194488525,0.746114194393158,0.7308648824691772,0.6525991992599783,0.5203485936744845,11:36
21,0.7878397107124329,0.6637570858001709,0.7389954328536987,0.6646867086993842,0.5343830071009242,11:36
22,0.7725949287414551,0.624684751033783,0.7483725547790527,0.6734798914787165,0.5437668248147286,11:36
23,0.7989301681518555,0.6325899958610535,0.7396894097328186,0.6650582367150762,0.5341385590018054,11:36
24,0.8298717141151428,0.43433648347854614,0.8640714287757874,0.7932791925294697,0.6806157038758854,11:36
25,0.7696499824523926,0.6843856573104858,0.7409424781799316,0.6706870553361269,0.5379284025997522,11:36
26,0.7933499813079834,0.41705676913261414,0.858770489692688,0.7781934028723887,0.6649609997126221,11:36
27,0.7777517437934875,0.6824019551277161,0.7344251275062561,0.6774130954731374,0.5386583035524065,11:36
28,0.8056468963623047,0.7198330163955688,0.7208113074302673,0.6487589654539334,0.5122472409965758,11:36
29,0.7853778004646301,0.6609710454940796,0.7434119582176208,0.6657587091640985,0.5355736421727719,11:36
30,0.8173598051071167,0.7866545915603638,0.6945863366127014,0.6708644457210324,0.5212805555092287,11:36
31,0.7813192009925842,0.4271771013736725,0.8632240891456604,0.786779904147827,0.6749610239163383,11:36
32,0.8099575638771057,0.6581952571868896,0.7359643578529358,0.6561475444409278,0.5271155759270617,11:36
33,0.8252545595169067,0.7365862727165222,0.7351770997047424,0.664858861296568,0.5324684499726068,11:36
34,0.7762312293052673,0.5009600520133972,0.8094913959503174,0.7402028771838335,0.6160185189335078,11:36
35,0.8014447689056396,0.64037024974823,0.7390684485435486,0.6749169941042875,0.5410085063300639,11:36
36,0.770794689655304,0.6842498779296875,0.7350556254386902,0.6568462147968016,0.5257095054646946,11:36
37,0.7710420489311218,0.669606626033783,0.731313943862915,0.6605828994234113,0.5249639820956372,11:36
38,0.7691200375556946,0.7347071170806885,0.7431038618087769,0.6668025948859034,0.5359126417882442,11:36
39,0.8005390167236328,0.8807194828987122,0.6502728462219238,0.6391836059416212,0.48636772993317834,11:36
40,0.795568585395813,1.054514765739441,0.6187261939048767,0.6219376499182373,0.4666918002363713,11:36
41,0.8042440414428711,0.7420912981033325,0.7344033122062683,0.6973815502652196,0.5574146403892475,11:36
42,0.764336109161377,0.43723055720329285,0.8595156073570251,0.7802187649280916,0.6671004810293016,11:36
43,0.7798014879226685,0.43669798970222473,0.8633226752281189,0.7854899989262848,0.6741003028373379,11:36
44,0.7163287997245789,0.6650366187095642,0.744635283946991,0.6688546230035888,0.5381540839093929,11:36
45,0.8068400621414185,0.6725448369979858,0.7295299172401428,0.6609718820631869,0.5258640900057706,11:35
46,0.7330912351608276,0.7441701292991638,0.7383748292922974,0.6649957223680675,0.5324803351021624,11:36
